

MESSAGE: Pygame initialized for simulation.

RUN: run status: enemy: 5; fitness: 38.24656208140222; player life: 0; enemy life: 50.0; time: 857

RUN: run status: enemy: 5; fitness: 83.68052356177118; player life: 5.200000000000234; enemy life: 0; time: 934

RUN: run status: enemy: 5; fitness: 74.35360948515228; player life: 0; enemy life: 10.0; time: 770

RUN: run status: enemy: 5; fitness: 85.11496635783317; player life: 18.400000000000233; enemy life: 0; time: 833

RUN: run status: enemy: 5; fitness: 65.24656208140222; player life: 0; enemy life: 20.0; time: 857

RUN: run status: enemy: 5; fitness: 56.254763650515635; player life: 0; enemy life: 30.0; time: 850

RUN: run status: enemy: 5; fitness: 83.72881507250628; player life: 5.800000000000233; enemy life: 0; time: 945

RUN: run status: enemy: 5; fitness: 85.40749211296543; player life: 19.600000000000236; enemy life: 0; time: 701

RUN: run status: enemy: 5; fitness: 65.10735835882791; player life: 0; enemy life: 20.0; time: 985

RUN: run status: enemy: 5; fitness: 85.25889252774357; player life: 20.80000000000024; enemy life: 0; time: 917

RUN: run status: enemy: 5; fitness: 38.24306761075245; player life: 0; enemy life: 50.0; time: 860

RUN: run status: enemy: 5; fitness: 65.3042010829415; player life: 0; enemy life: 20.0; time: 809

RUN: run status: enemy: 5; fitness: 47.17128792835832; player life: 0; enemy life: 40.0; time: 924

RUN: run status: enemy: 5; fitness: 74.19224472101789; player life: 1.000000000000234; enemy life: 10.0; time: 1000

RUN: run status: enemy: 5; fitness: 84.1214322108335; player life: 7.600000000000232; enemy life: 0; time: 764

RUN: run status: enemy: 5; fitness: 56.252413473170684; player life: 0; enemy life: 30.0; time: 852

RUN: run status: enemy: 5; fitness: 57.45224472101789; player life: 13.600000000000229; enemy life: 30.0; time: 1000

RUN: run status: enemy: 5; fitness: 38.252413473170684; player life: 0; enemy life: 50.0; time: 852

RUN: run status: enemy: 5; fitness: 65.19224472101789; player life: 1.000000000000234; enemy life: 20.0; time: 1000

RUN: run status: enemy: 5; fitness: 47.31289139213349; player life: 0; enemy life: 40.0; time: 802

RUN: run status: enemy: 5; fitness: 47.33050191014212; player life: 0; enemy life: 40.0; time: 788

RUN: run status: enemy: 5; fitness: 83.4679162574934; player life: 1.6000000000002341; enemy life: 0; time: 806

RUN: run status: enemy: 5; fitness: 65.31224472101789; player life: 2.200000000000234; enemy life: 20.0; time: 1000

